,Attrition,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research_Development,Department_Sales,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
177,0,24,1,3,1,34070,1.0,15,2,6.0,2,6,1,4,3,2,3.0,3.0,4.0,0,1,0,1,0,0,0,0,0,0,1,0,-1.4142067664276872,-0.9795304575772393,-0.6587090856867881,-0.6768031377250224,0.14308017790189648,-0.6789997978371561,-0.6175106625481307,-0.16618786128317342,-0.3710546210731817,-0.03631939655425154,0.03998910974319561,-1.204968430023692,0.04566222675178887,-0.0948566558580675,1.0722787375213743
3521,0,59,10,2,2,47230,9.0,22,0,30.0,0,3,2,2,3,3,4.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,2.4139521354587767,0.28558543971331374,-0.3793893074437478,2.5305102538585817,1.8249105235035938,2.4025256901324927,-2.1730554156298054,-0.6559273109052687,-0.05987766357108876,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
2685,0,38,8,3,4,181720,6.0,12,2,6.0,5,1,0,1,3,3,4.0,2.0,3.0,0,1,0,1,0,1,0,0,0,0,0,0,0.11705679432689839,0.004448573648746392,2.475148456682885,1.32776773201473,-0.5777042559274024,-0.6789997978371561,1.7158064670743813,-0.9824202773199988,-0.6822315785752746,-0.8786051162865125,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-1.1477655358826173,-0.020445992876466822
3795,1,35,2,3,3,23210,9.0,10,1,15.0,0,13,6,0,2,1,1.0,4.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,-0.21107111154908423,-0.8389620245449556,-0.8892115774587803,2.5305102538585817,-1.0582272118136016,0.47657226015146215,-2.1730554156298054,0.9765375211683821,1.184830166437283,-1.1593670228639328,-1.5482022304246392,-2.3721889119150683,-1.8369261504719565,0.9580522241664822,-2.205895453672149
3691,1,33,1,2,3,28710,1.0,14,3,10.0,2,10,7,8,2,1,3.0,2.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,-0.4298230487997393,-0.9795304575772393,-0.7724745880714915,-0.6768031377250224,-0.09718130004120312,-0.16541221650888138,-0.6175106625481307,0.48679807154628685,1.496007123939376,1.0867282297554297,-1.5482022304246392,-2.3721889119150683,0.04566222675178887,-1.1477655358826173,-1.113170723274308
3218,0,60,14,4,1,40250,3.0,13,1,19.0,5,1,0,0,3,4,1.0,4.0,3.0,0,1,0,1,0,0,1,0,0,0,0,0,2.5233281040841042,0.8478591718424484,-0.5275391594297981,0.1250252101708786,-0.3374427779843027,0.9901598414797369,1.7158064670743813,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,1.1294725337590612,-1.8369261504719565,0.9580522241664822,-0.020445992876466822
4062,1,56,1,2,5,25590,1.0,13,0,5.0,3,4,1,0,3,3,4.0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,2.0858242295827942,-0.9795304575772393,-0.8386962984148263,-0.6768031377250224,-0.3374427779843027,-0.8073966931692249,0.16026171399270664,-0.49268082769790356,-0.3710546210731817,-1.1593670228639328,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-2.205895453672149
2369,0,53,1,2,1,39890,1.0,13,0,5.0,2,4,1,3,3,3,4.0,1.0,4.0,0,1,0,1,0,0,1,0,0,0,0,0,1.7576963237068115,-0.9795304575772393,-0.5351801260078751,-0.6768031377250224,-0.3374427779843027,-0.8073966931692249,-0.6175106625481307,-0.49268082769790356,-0.3710546210731817,-0.3170813031316719,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-2.2006744159071667,1.0722787375213743
3708,1,22,18,4,1,124900,0.0,11,0,4.0,3,3,0,2,2,4,2.0,2.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,-1.6329587036783422,1.4101329039715833,1.2691492317763844,-1.077717311672973,-0.817965733870502,-0.9357935885012936,0.16026171399270664,-0.6559273109052687,-0.6822315785752746,-0.5978432097090922,-1.5482022304246392,1.1294725337590612,-0.8956319618600838,-1.1477655358826173,-2.205895453672149
2221,0,38,14,4,2,41620,0.0,15,1,10.0,1,9,1,8,3,4,4.0,2.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0.11705679432689839,0.8478591718424484,-0.4984610366187825,-1.077717311672973,0.14308017790189648,-0.16541221650888138,-1.3952830390889681,0.3235515883389218,-0.3710546210731817,1.0867282297554297,0.03998910974319561,1.1294725337590612,0.9869564153636615,-1.1477655358826173,-0.020445992876466822
1894,0,33,7,3,2,28990,1.0,17,0,15.0,3,15,5,7,3,3,4.0,4.0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,-0.4298230487997393,-0.13611985938353727,-0.7665316140663204,-0.6768031377250224,0.6236031337880957,0.47657226015146215,0.16026171399270664,1.3030304875831122,0.87365320893519,0.8059663231780094,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,1.0722787375213743
3378,0,24,4,4,1,178610,1.0,11,2,4.0,5,4,1,2,3,4,2.0,4.0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,-1.4142067664276872,-0.5578251584803883,2.4091389954111637,-0.6768031377250224,-0.817965733870502,-0.9357935885012936,1.7158064670743813,-0.49268082769790356,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,1.1294725337590612,-0.8956319618600838,0.9580522241664822,1.0722787375213743
905,0,38,3,2,1,44440,1.0,13,0,20.0,2,20,0,7,3,3,4.0,4.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0.11705679432689839,-0.698393591512672,-0.43860679842384526,-0.6768031377250224,-0.3374427779843027,1.1185567368118057,-0.6175106625481307,2.1192629036199375,-0.6822315785752746,0.8059663231780094,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
1387,0,49,17,1,1,40110,1.0,18,2,31.0,2,31,0,9,3,3,4.0,4.0,3.0,0,1,0,1,0,0,0,0,0,0,1,0,1.3201924492055013,1.2695644709392995,-0.5305106464323837,-0.6768031377250224,0.8638646117311953,2.530922585464561,-0.6175106625481307,3.9149742189009533,-0.6822315785752746,1.36749013633285,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
4078,1,34,18,2,2,84630,2.0,9,0,8.0,2,4,1,3,2,4,3.0,2.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,-0.32044708017441176,1.4101329039715833,0.4144222203898165,-0.2758889637770719,-1.2984886897567012,-0.42220600717301876,-0.6175106625481307,-0.49268082769790356,-0.3710546210731817,-0.3170813031316719,-1.5482022304246392,1.1294725337590612,0.04566222675178887,-1.1477655358826173,-1.113170723274308
845,0,34,2,3,2,53430,1.0,14,0,10.0,5,10,4,8,3,4,2.0,4.0,3.0,0,1,1,0,0,1,0,0,0,0,0,0,-0.32044708017441176,-0.8389620245449556,-0.24779488304353128,-0.6768031377250224,-0.09718130004120312,-0.16541221650888138,1.7158064670743813,0.48679807154628685,0.5624762514330971,1.0867282297554297,0.03998910974319561,1.1294725337590612,-0.8956319618600838,0.9580522241664822,-0.020445992876466822
797,0,23,5,4,3,103220,1.0,14,2,3.0,2,3,1,2,3,2,3.0,4.0,4.0,0,1,0,1,0,0,0,1,0,0,0,0,-1.5235827350530147,-0.4172567254481046,0.8089932445188529,-0.6768031377250224,-0.09718130004120312,-1.0641904838333622,-0.6175106625481307,-0.6559273109052687,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,-1.204968430023692,0.04566222675178887,0.9580522241664822,1.0722787375213743
1476,0,34,2,3,1,103120,1.0,12,0,6.0,2,6,1,3,3,4,2.0,4.0,4.0,0,1,0,1,0,0,0,0,0,0,0,1,-0.32044708017441176,-0.8389620245449556,0.8068707538027204,-0.6768031377250224,-0.5777042559274024,-0.6789997978371561,-0.6175106625481307,-0.16618786128317342,-0.3710546210731817,-0.3170813031316719,0.03998910974319561,1.1294725337590612,-0.8956319618600838,0.9580522241664822,1.0722787375213743
280,0,42,16,2,2,72950,1.0,15,0,10.0,3,9,7,8,3,2,3.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0.5545606688282085,1.1289960379070159,0.1665153047455376,-0.6768031377250224,0.14308017790189648,-0.16541221650888138,0.16026171399270664,0.3235515883389218,1.496007123939376,1.0867282297554297,0.03998910974319561,-1.204968430023692,0.04566222675178887,-0.0948566558580675,-0.020445992876466822
1010,0,34,19,3,4,27420,0.0,11,1,13.0,2,12,2,11,3,3,4.0,4.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,-0.32044708017441176,1.550701337003867,-0.7998547183096011,-1.077717311672973,-0.817965733870502,0.21977846948732474,-0.6175106625481307,0.813291037961017,-0.05987766357108876,1.9290139494876908,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
2173,0,22,10,1,2,25340,0.0,11,0,4.0,1,3,1,2,3,3,1.0,4.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,-1.6329587036783422,0.28558543971331374,-0.8440025252051576,-1.077717311672973,-0.817965733870502,-0.9357935885012936,-1.3952830390889681,-0.6559273109052687,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,-1.8369261504719565,0.9580522241664822,-0.020445992876466822
1654,0,52,1,3,1,59740,7.0,18,1,18.0,6,8,4,0,3,1,4.0,3.0,4.0,0,1,0,1,0,0,0,0,0,0,1,0,1.648320355081484,-0.9795304575772393,-0.11386571885556894,1.7286819059626808,0.8638646117311953,0.8617629461476682,2.493578843615219,0.1603051051315567,0.5624762514330971,-1.1593670228639328,0.03998910974319561,-2.3721889119150683,0.9869564153636615,-0.0948566558580675,1.0722787375213743
2489,0,31,2,1,1,97130,1.0,17,0,10.0,5,10,8,9,3,3,4.0,2.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,-0.6485749860503944,-0.8389620245449556,0.6797335599063822,-0.6768031377250224,0.6236031337880957,-0.16541221650888138,1.7158064670743813,0.48679807154628685,1.807184081441469,1.36749013633285,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-1.1477655358826173,-0.020445992876466822
2945,0,30,7,3,1,90710,0.0,19,1,12.0,2,11,5,7,3,4,4.0,4.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,-0.7579509546757219,-0.13611985938353727,0.5434696559306741,-1.077717311672973,1.104126089674295,0.09138157415525602,-0.6175106625481307,0.650044554753652,0.87365320893519,0.8059663231780094,0.03998910974319561,1.1294725337590612,0.9869564153636615,0.9580522241664822,-1.113170723274308
458,0,27,5,2,1,42600,1.0,11,2,4.0,2,4,2,2,3,3,4.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,-1.0860788605517047,-0.4172567254481046,-0.47766062760068373,-0.6768031377250224,-0.817965733870502,-0.9357935885012936,-0.6175106625481307,-0.49268082769790356,-0.05987766357108876,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
4170,1,58,11,2,1,21530,9.0,9,0,3.0,3,1,0,0,2,2,4.0,4.0,3.0,1,0,0,1,0,0,0,0,0,0,1,0,2.3045761668334492,0.4261538727455974,-0.9248694214898068,2.5305102538585817,-1.2984886897567012,-1.0641904838333622,0.16026171399270664,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,-1.5482022304246392,-1.204968430023692,0.9869564153636615,0.9580522241664822,-0.020445992876466822
137,0,57,2,2,4,63060,3.0,12,1,32.0,3,1,0,0,3,1,2.0,3.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,2.1952001982081217,-0.8389620245449556,-0.043399027079969114,0.1250252101708786,-0.5777042559274024,2.65931948079663,0.16026171399270664,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-2.3721889119150683,-0.8956319618600838,-0.0948566558580675,1.0722787375213743
198,0,32,1,1,1,30220,1.0,16,1,6.0,3,6,0,5,3,1,4.0,2.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,-0.5391990174250668,-0.9795304575772393,-0.7404249782578903,-0.6768031377250224,0.3833416558449961,-0.6789997978371561,0.16026171399270664,-0.16618786128317342,-0.6822315785752746,0.24444251002316877,0.03998910974319561,-2.3721889119150683,0.9869564153636615,-1.1477655358826173,-0.020445992876466822
2517,0,26,22,3,5,51510,1.0,15,3,8.0,3,8,7,7,3,2,3.0,3.0,3.0,0,1,0,1,0,1,0,0,0,0,0,0,-1.1954548291770322,1.972406636100718,-0.28854670479327577,-0.6768031377250224,0.14308017790189648,-0.42220600717301876,0.16026171399270664,0.1603051051315567,1.496007123939376,0.8059663231780094,0.03998910974319561,-1.204968430023692,0.04566222675178887,-0.0948566558580675,-0.020445992876466822
1980,0,49,2,4,1,42270,4.0,18,0,17.0,3,2,2,2,3,3,4.0,3.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,1.3201924492055013,-0.8389620245449556,-0.4846648469639211,0.5259393841188291,0.8638646117311953,0.7333660508155996,0.16026171399270664,-0.8191737941126337,-0.05987766357108876,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-0.0948566558580675,-1.113170723274308
4252,1,18,4,5,1,24790,1.0,4,1,0.0,2,0,0,0,1,3,3.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,-2.0704625781796526,-0.5578251584803883,-0.8556762241438864,-0.6768031377250224,-2.4997960794721994,-1.4493811698295684,-0.6175106625481307,-1.1456667605273638,-0.6822315785752746,-1.1593670228639328,-3.136393570592474,-0.0377479481323154,0.04566222675178887,-2.2006744159071667,-2.205895453672149
1581,0,36,22,1,2,48980,4.0,13,1,12.0,3,7,0,7,3,4,4.0,3.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,-0.1016951429237567,1.972406636100718,-0.34224571991142866,0.5259393841188291,-0.3374427779843027,0.09138157415525602,0.16026171399270664,-0.0029413780758083497,-0.6822315785752746,0.8059663231780094,0.03998910974319561,1.1294725337590612,0.9869564153636615,-0.0948566558580675,-1.113170723274308
2270,0,35,7,3,2,40840,4.0,13,1,5.0,3,3,1,2,3,3,4.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,-0.21107111154908423,-0.13611985938353727,-0.5150164642046162,0.5259393841188291,-0.3374427779843027,-0.8073966931692249,0.16026171399270664,-0.6559273109052687,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,1.0722787375213743
3821,1,29,10,2,1,28530,4.0,12,1,4.0,5,2,2,0,2,3,4.0,1.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,-0.8673269233010494,0.28558543971331374,-0.77629507136053,0.5259393841188291,-0.5777042559274024,-0.9357935885012936,1.7158064670743813,-0.8191737941126337,-0.05987766357108876,-1.1593670228639328,-1.5482022304246392,-0.0377479481323154,0.9869564153636615,-2.2006744159071667,-1.113170723274308
2143,0,38,7,2,3,23720,4.0,12,0,20.0,3,1,0,0,3,4,4.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0.11705679432689839,-0.13611985938353727,-0.8783868748065045,0.5259393841188291,-0.5777042559274024,1.1185567368118057,0.16026171399270664,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,1.1294725337590612,0.9869564153636615,0.9580522241664822,-0.020445992876466822
2599,0,26,7,4,3,26930,5.0,17,3,8.0,3,0,0,0,3,2,2.0,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,-1.1954548291770322,-0.13611985938353727,-0.8102549228186504,0.9268535580667796,0.6236031337880957,-0.42220600717301876,0.16026171399270664,-1.1456667605273638,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-1.204968430023692,-0.8956319618600838,0.9580522241664822,1.0722787375213743
4309,1,46,1,2,2,97140,1.0,18,0,9.0,0,9,4,7,4,2,2.0,1.0,1.0,0,1,0,1,0,0,0,0,0,1,0,0,0.9920645433295187,-0.9795304575772393,0.6799458089779954,-0.6768031377250224,0.8638646117311953,-0.2938091118409501,-2.1730554156298054,0.3235515883389218,0.5624762514330971,0.8059663231780094,1.6281804499110304,-1.204968430023692,-0.8956319618600838,-2.2006744159071667,-2.205895453672149
780,0,24,5,3,3,10520,1.0,13,0,5.0,3,5,0,4,3,2,4.0,4.0,4.0,0,1,1,0,0,0,0,0,0,0,1,0,-1.4142067664276872,-0.4172567254481046,-1.1585556493359979,-0.6768031377250224,-0.3374427779843027,-0.8073966931692249,0.16026171399270664,-0.3294343444905385,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,-1.204968430023692,0.9869564153636615,0.9580522241664822,1.0722787375213743
1320,0,54,7,3,2,63230,4.0,23,1,24.0,2,4,1,2,4,4,2.0,3.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1.867072292332139,-0.13611985938353727,-0.03979079286254382,0.5259393841188291,2.0651720014466934,1.6321443181400805,-0.6175106625481307,-0.49268082769790356,-0.3710546210731817,-0.5978432097090922,1.6281804499110304,1.1294725337590612,-0.8956319618600838,-0.0948566558580675,-0.020445992876466822
692,0,26,3,3,1,32940,1.0,11,0,1.0,6,1,0,0,3,3,4.0,4.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,-1.1954548291770322,-0.698393591512672,-0.6826932307790856,-0.6768031377250224,-0.817965733870502,-1.3209842744974998,2.493578843615219,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,1.0722787375213743
2337,0,41,8,4,4,57430,2.0,12,3,7.0,2,5,1,4,3,4,1.0,4.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,0.44518470020288103,0.004448573648746392,-0.16289525439823027,-0.2758889637770719,-0.5777042559274024,-0.5506029025050875,-0.6175106625481307,-0.3294343444905385,-0.3710546210731817,-0.03631939655425154,0.03998910974319561,1.1294725337590612,-1.8369261504719565,0.9580522241664822,1.0722787375213743
828,0,46,2,4,1,42720,7.0,13,0,24.0,3,2,2,2,3,3,4.0,2.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,0.9920645433295187,-0.8389620245449556,-0.47511363874132473,1.7286819059626808,-0.3374427779843027,1.6321443181400805,0.16026171399270664,-0.8191737941126337,-0.05987766357108876,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-1.1477655358826173,-1.113170723274308
3358,0,34,2,3,4,46950,1.0,16,1,14.0,2,14,2,1,3,3,4.0,4.0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,-0.32044708017441176,-0.8389620245449556,-0.3853322814489189,-0.6768031377250224,0.3833416558449961,0.34817536481939343,-0.6175106625481307,1.1397840043757472,-0.05987766357108876,-0.8786051162865125,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
2721,0,38,3,3,2,23060,2.0,19,1,13.0,5,4,1,2,3,4,1.0,4.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0.11705679432689839,-0.698393591512672,-0.8923953135329792,-0.2758889637770719,1.104126089674295,0.21977846948732474,1.7158064670743813,-0.49268082769790356,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,1.1294725337590612,-1.8369261504719565,0.9580522241664822,-0.020445992876466822
393,0,41,15,1,2,58280,1.0,13,0,21.0,0,21,5,10,3,4,3.0,4.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0.44518470020288103,0.988427604874732,-0.1448540833111038,-0.6768031377250224,-0.3374427779843027,1.2469536321438743,-2.1730554156298054,2.2825093868273023,0.87365320893519,1.6482520429102705,0.03998910974319561,1.1294725337590612,0.04566222675178887,0.9580522241664822,1.0722787375213743
3179,0,40,6,3,2,24040,6.0,17,0,18.0,2,4,3,3,3,4,4.0,2.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0.3358087315775535,-0.27668829241582094,-0.8715949045148804,1.32776773201473,0.6236031337880957,0.8617629461476682,-0.6175106625481307,-0.49268082769790356,0.2512992939310042,-0.3170813031316719,0.03998910974319561,1.1294725337590612,0.9869564153636615,-1.1477655358826173,1.0722787375213743
3155,0,50,2,3,2,42940,2.0,20,0,32.0,2,30,12,13,4,4,4.0,3.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0,1.4295684178308288,-0.8389620245449556,-0.47044415916583315,-0.2758889637770719,1.3443875676173946,2.65931948079663,-0.6175106625481307,3.751727735693588,3.051891911449841,2.490537762642531,1.6281804499110304,1.1294725337590612,0.9869564153636615,-0.0948566558580675,1.0722787375213743
3232,0,31,11,2,1,167560,1.0,11,2,6.0,5,5,0,3,3,3,3.0,2.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,-0.6485749860503944,0.4261538727455974,2.1746037712785196,-0.6768031377250224,-0.817965733870502,-0.6789997978371561,1.7158064670743813,-0.3294343444905385,-0.6822315785752746,-0.3170813031316719,0.03998910974319561,-0.0377479481323154,0.04566222675178887,-1.1477655358826173,-0.020445992876466822
138,0,50,8,4,3,47870,0.0,12,0,28.0,3,27,15,7,2,3,3.0,2.0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1.4295684178308288,0.004448573648746392,-0.3658053668604997,-1.077717311672973,-0.5777042559274024,2.1457318994683554,0.16026171399270664,3.261988286071493,3.9854227839561194,0.8059663231780094,-1.5482022304246392,-0.0377479481323154,0.04566222675178887,-1.1477655358826173,-1.113170723274308
2966,0,33,6,2,2,161840,0.0,13,1,10.0,2,9,0,8,3,2,4.0,3.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,-0.4298230487997393,-0.27668829241582094,2.0531973023157395,-1.077717311672973,-0.3374427779843027,-0.16541221650888138,-0.6175106625481307,0.3235515883389218,-0.6822315785752746,1.0867282297554297,0.03998910974319561,-1.204968430023692,0.9869564153636615,-0.0948566558580675,1.0722787375213743
3856,1,20,5,4,2,99240,1.0,13,0,1.0,3,1,1,0,4,2,2.0,1.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,-1.8517106409289974,-0.4172567254481046,0.7245181140167785,-0.6768031377250224,-0.3374427779843027,-1.3209842744974998,0.16026171399270664,-0.9824202773199988,-0.3710546210731817,-1.1593670228639328,1.6281804499110304,-1.204968430023692,-0.8956319618600838,-2.2006744159071667,-1.113170723274308
1022,0,33,7,2,4,29090,2.0,11,0,10.0,2,5,1,3,3,3,3.0,2.0,3.0,1,0,0,1,1,0,0,0,0,0,0,0,-0.4298230487997393,-0.13611985938353727,-0.7644091233501878,-0.2758889637770719,-0.817965733870502,-0.16541221650888138,-0.6175106625481307,-0.3294343444905385,-0.3710546210731817,-0.3170813031316719,0.03998910974319561,-0.0377479481323154,0.04566222675178887,-1.1477655358826173,-0.020445992876466822
2899,0,41,3,2,2,25430,3.0,12,0,6.0,3,1,0,0,3,4,1.0,4.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,0.44518470020288103,-0.698393591512672,-0.8420922835606383,0.1250252101708786,-0.5777042559274024,-0.6789997978371561,0.16026171399270664,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,1.1294725337590612,-1.8369261504719565,0.9580522241664822,1.0722787375213743
3068,0,31,13,4,3,42440,9.0,13,0,8.0,3,3,0,2,3,3,4.0,1.0,3.0,0,1,1,0,1,0,0,0,0,0,0,0,-0.6485749860503944,0.7072907388101647,-0.4810566127464958,2.5305102538585817,-0.3374427779843027,-0.42220600717301876,0.16026171399270664,-0.6559273109052687,-0.6822315785752746,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-2.2006744159071667,-0.020445992876466822
841,0,41,2,3,3,35970,3.0,13,1,11.0,2,3,1,2,3,3,2.0,3.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0.44518470020288103,-0.8389620245449556,-0.6183817620802702,0.1250252101708786,-0.3374427779843027,-0.03701532117681268,-0.6175106625481307,-0.6559273109052687,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,-0.8956319618600838,-0.0948566558580675,-0.020445992876466822
3652,1,26,10,3,2,157870,1.0,10,2,8.0,5,8,7,4,3,2,2.0,2.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,-1.1954548291770322,0.28558543971331374,1.9689344208852781,-0.6768031377250224,-1.0582272118136016,-0.42220600717301876,1.7158064670743813,0.1603051051315567,1.496007123939376,-0.03631939655425154,0.03998910974319561,-1.204968430023692,-0.8956319618600838,-1.1477655358826173,-0.020445992876466822
2828,0,41,2,3,2,47410,6.0,16,0,8.0,3,2,2,1,3,1,4.0,3.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,0.44518470020288103,-0.8389620245449556,-0.37556882415470927,1.32776773201473,0.3833416558449961,-0.42220600717301876,0.16026171399270664,-0.8191737941126337,-0.05987766357108876,-0.8786051162865125,0.03998910974319561,-2.3721889119150683,0.9869564153636615,-0.0948566558580675,1.0722787375213743
3777,1,46,22,1,1,59800,4.0,9,1,28.0,2,7,4,3,1,3,1.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0.9920645433295187,1.972406636100718,-0.11259222442588943,0.5259393841188291,-1.2984886897567012,2.1457318994683554,-0.6175106625481307,-0.0029413780758083497,0.5624762514330971,-0.3170813031316719,-3.136393570592474,-0.0377479481323154,-1.8369261504719565,-2.2006744159071667,-2.205895453672149
