,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
48,0,23,5,103220,1.0,14,3.0,2,3,1,2,3,4,3.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,-1.5246829204846812,-0.4153483374402344,0.8114705698431115,-0.6797773106971454,-0.08974426804216784,-1.0651636392082398,-0.6201892226844657,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,-0.017727612261845094
49,0,34,2,103120,1.0,12,6.0,2,6,1,3,3,3,4.0,4.0,3.0161804922515953,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.3201625558062908,-0.836361094437959,0.8093457833257778,-0.6797773106971454,-0.5694681735766648,-0.6792318189978559,-0.6201892226844657,-0.16461310905422863,-0.3687152874355457,-0.3148734873096303,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,0.0
50,0,36,20,55050,4.0,13,13.0,3,8,7,2,4,3,4.0,3.0,4.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,-0.10115885313749257,1.6897154475483886,-0.21203909555655834,0.5234888158566704,-0.3296062208094163,0.2212757614930401,0.1557070814399298,0.16194730971731802,1.4938670923934996,-0.5952272282818631,1.6245446154992582,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,1.0778887624561249
51,0,33,8,27000,0.0,14,5.0,2,4,0,3,3,4,4.0,2.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.42966440714069,0.005664419557490206,-0.8080417136686767,-1.0808660195484174,-0.08974426804216784,-0.8078757590679838,-0.6201892226844657,-0.4911735278257753,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.9932440073543686,-1.1504897316868,-0.017727612261845094
52,0,42,6,34450,1.0,11,22.0,2,22,11,15,3,3,4.0,2.0,2.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.5558522548689022,-0.2750107517743262,-0.649745118127312,-0.6797773106971454,-0.8093301263439133,1.379071222124192,-0.6201892226844657,2.4478702411181446,2.7355886789461965,3.0493714043571645,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-1.1504897316868,-1.113343986979815
53,0,28,1,44770,1.0,13,3.0,6,3,1,2,3,4,2.0,3.0,4.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.9771736638126857,-0.9766986801038673,-0.4304671495384684,-0.6797773106971454,-0.3296062208094163,-1.0651636392082398,2.4833959938131165,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
54,1,35,8,61180,0.0,19,9.0,3,8,4,7,2,2,1.0,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,-0.2106607044718917,0.005664419557490206,-0.08178968204399915,-1.0808660195484174,1.1095654957940746,-0.29329999878747187,0.1557070814399298,0.16194730971731802,0.5625759024789769,0.8065414765793013,-1.5280370145785098,-1.1930428163631641,-1.836759223476629,-1.1504897316868,-2.208960361697785
55,0,49,2,47240,1.0,11,16.0,3,15,5,11,3,3,3.0,4.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.3223652142096962,-0.836361094437959,-0.3779849225603246,-0.6797773106971454,-0.8093301263439133,0.607207581703424,0.1557070814399298,1.3049087754177313,0.8730062991171511,1.9279564404682328,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,-0.017727612261845094
56,0,46,10,20740,2.0,15,21.0,3,10,9,5,3,3,2.0,3.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.9938596602064987,0.2863395908893066,-0.9410533496537697,-0.2786886018458735,0.15011768472508064,1.250427282054064,0.1557070814399298,0.48850772848886465,2.114727885669848,0.2458339946348355,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
57,0,35,6,24610,2.0,20,17.0,4,7,0,7,4,3,3.0,3.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0.2106607044718917,-0.2750107517743262,-0.8588241114329535,-0.2786886018458735,1.3494274485613231,0.7358515217735521,0.9316033855643254,-0.0013328996684553085,-0.6791456840737199,0.8065414765793013,1.6245446154992582,-0.03134733829702275,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
58,0,47,12,65530,0.0,15,8.0,2,7,7,7,3,3,3.0,4.0,2.0,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.103361511540898,0.567014762221123,0.010638531460019194,-1.0808660195484174,0.15011768472508064,-0.42194393885759984,-0.6201892226844657,-0.0013328996684553085,1.4938670923934996,0.8065414765793013,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,-1.113343986979815
59,0,19,18,191970,1.0,12,1.0,2,1,0,0,3,2,2.0,4.0,3.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,-1.9626903258222779,1.4090402762165721,2.6972186039768196,-0.6797773106971454,-0.5694681735766648,-1.3224515193484958,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,0.960985988256784,-0.017727612261845094
60,0,32,2,77560,0.0,21,9.0,3,8,0,7,4,4,3.0,3.0,2.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.5391662584750891,-0.836361094437959,0.26625034949526993,-1.0808660195484174,1.5892894013285717,-0.29329999878747187,0.1557070814399298,0.16194730971731802,-0.6791456840737199,0.8065414765793013,1.6245446154992582,1.1303481397691186,0.049909597077369375,-0.0947518717150079,-1.113343986979815
61,0,40,2,43420,3.0,11,11.0,6,8,0,7,3,3,1.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.33684855220010396,-0.836361094437959,-0.4591517675224741,0.12240010700539844,-0.8093301263439133,-0.036012118647215895,2.4833959938131165,0.16194730971731802,-0.6791456840737199,0.8065414765793013,0.04825380046037423,-0.03134733829702275,-1.836759223476629,-0.0947518717150079,1.0778887624561249
62,0,33,7,29090,2.0,11,10.0,2,5,1,3,3,3,3.0,2.0,3.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.42966440714069,-0.134673166108418,-0.7636336754564012,-0.2786886018458735,-0.8093301263439133,-0.16465605871734387,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.3148734873096303,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-1.1504897316868,-0.017727612261845094
63,0,36,4,47170,1.0,19,12.0,3,11,0,7,3,3,4.0,4.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0.10115885313749257,-0.5556859231061426,-0.37947227312245824,-0.6797773106971454,1.1095654957940746,0.0926318214229121,0.1557070814399298,0.651787937874638,-0.6791456840737199,0.8065414765793013,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
64,0,33,18,39830,4.0,12,9.0,3,3,1,2,3,4,3.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.42966440714069,1.4090402762165721,-0.5354316034947559,0.5234888158566704,-0.5694681735766648,-0.29329999878747187,0.1557070814399298,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,1.0778887624561249
65,0,50,2,29600,1.0,14,32.0,2,32,10,7,3,3,3.0,4.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.4318670655440953,-0.836361094437959,-0.7527972642179991,-0.6797773106971454,-0.08974426804216784,2.665510622825472,-0.6201892226844657,4.080672334975878,2.4251582823080224,0.8065414765793013,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,-0.017727612261845094
66,0,30,6,183000,0.0,14,7.0,6,6,0,2,3,4,2.0,3.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.7581699611438873,-0.2750107517743262,2.5066252533719817,-1.0808660195484174,-0.08974426804216784,-0.5505878789277279,2.4833959938131165,-0.16461310905422863,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,-0.017727612261845094
67,0,28,18,46010,0.0,15,6.0,2,5,0,0,3,3,3.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.9771736638126857,1.4090402762165721,-0.4041197967235298,-1.0808660195484174,0.15011768472508064,-0.6792318189978559,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,1.0778887624561249
68,0,46,3,138260,8.0,11,23.0,1,13,5,1,3,2,2.0,3.0,4.0,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.9938596602064987,-0.6960235087720509,1.5559957655168595,2.1278436512617582,-0.8093301263439133,1.5077151621943201,-1.3960855268088614,0.9783483566461847,0.8730062991171511,-0.875580969254096,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
69,0,38,20,163280,1.0,11,10.0,2,10,9,9,3,3,4.0,4.0,2.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0.11784484953130571,1.6897154475483886,2.087617352153765,-0.6797773106971454,-0.8093301263439133,-0.16465605871734387,-0.6201892226844657,0.48850772848886465,2.114727885669848,1.367248958523767,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,-1.113343986979815
70,0,34,11,88340,4.0,13,15.0,1,11,5,10,3,4,3.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,-0.3201625558062908,0.4266771765552148,0.49530233606384877,0.5234888158566704,-0.3296062208094163,0.47856364163329607,-1.3960855268088614,0.651787937874638,0.8730062991171511,1.647602699496,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,-0.017727612261845094
71,0,46,7,57310,8.0,17,6.0,2,2,2,2,3,4,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.9938596602064987,-0.134673166108418,-0.1640189202648155,2.1278436512617582,0.6298415902595776,-0.6792318189978559,-0.6201892226844657,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
72,1,34,5,55620,1.0,9,9.0,3,9,0,6,2,3,3.0,2.0,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.3201625558062908,-0.4153483374402344,-0.19992781240775595,-0.6797773106971454,-1.2890540318784103,-0.29329999878747187,0.1557070814399298,0.32522751910309133,-0.6791456840737199,0.5261877356070683,-1.5280370145785098,-0.03134733829702275,0.049909597077369375,-1.1504897316868,-1.113343986979815
73,0,36,2,178610,2.0,18,17.0,2,7,7,7,3,2,4.0,2.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.10115885313749257,-0.836361094437959,2.41334712526103,-0.2786886018458735,0.8697035430268261,0.7358515217735521,-0.6201892226844657,-0.0013328996684553085,1.4938670923934996,0.8065414765793013,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-1.1504897316868,1.0778887624561249
74,0,52,4,27590,9.0,18,12.0,6,5,0,4,3,4,4.0,3.0,2.0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.6508707682128936,-0.5556859231061426,-0.7955054732164075,2.5289323601130302,0.8697035430268261,0.0926318214229121,2.4833959938131165,-0.32789331844000197,-0.6791456840737199,-0.034519746337397406,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-1.113343986979815
75,0,36,2,178610,2.0,18,17.0,2,7,7,7,3,3,3.0,1.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.10115885313749257,-0.836361094437959,2.41334712526103,-0.2786886018458735,0.8697035430268261,0.7358515217735521,-0.6201892226844657,-0.0013328996684553085,1.4938670923934996,0.8065414765793013,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-2.206227591658592,1.0778887624561249
76,0,35,5,119960,1.0,19,16.0,3,16,10,1,3,4,4.0,4.0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.2106607044718917,-0.4153483374402344,1.167159832844782,-0.6797773106971454,1.1095654957940746,0.607207581703424,0.1557070814399298,1.4681889848035046,2.4251582823080224,-0.875580969254096,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-1.113343986979815
77,0,55,22,48590,1.0,24,34.0,3,33,15,0,4,4,3.0,3.0,3.0,1,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.979376322216091,1.970390618880205,-0.34930030457631894,-0.6797773106971454,2.308875259630317,2.922798502965728,0.1557070814399298,4.243952544361651,3.977310265498893,-1.1559347102263289,1.6245446154992582,1.1303481397691186,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
78,0,42,4,170460,7.0,11,10.0,3,4,0,3,3,4,4.0,3.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0.5558522548689022,-0.5556859231061426,2.2401770240983288,1.7267549424104864,-0.8093301263439133,-0.16465605871734387,0.1557070814399298,-0.4911735278257753,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,1.0778887624561249
79,0,30,16,46610,1.0,15,12.0,3,12,1,7,3,4,2.0,4.0,2.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.7581699611438873,1.1283651048847558,-0.3913710776195273,-0.6797773106971454,0.15011768472508064,0.0926318214229121,0.1557070814399298,0.8150681472604113,-0.3687152874355457,0.8065414765793013,0.04825380046037423,1.1303481397691186,-0.8934248131996299,0.960985988256784,-1.113343986979815
80,0,36,13,12810,2.0,11,17.0,2,15,6,13,3,2,4.0,4.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.10115885313749257,0.7073523478870313,-1.1095489204783366,-0.2786886018458735,-0.8093301263439133,0.7358515217735521,-0.6201892226844657,1.3049087754177313,1.1834366957553253,2.4886639224126985,0.04825380046037423,-1.1930428163631641,0.9932440073543686,0.960985988256784,-1.113343986979815
81,0,28,17,25000,1.0,16,6.0,3,5,0,4,3,2,3.0,2.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.9771736638126857,1.268702690550664,-0.8505374440153518,-0.6797773106971454,0.3899796374923291,-0.6792318189978559,0.1557070814399298,-0.32789331844000197,-0.6791456840737199,-0.034519746337397406,0.04825380046037423,-1.1930428163631641,0.049909597077369375,-1.1504897316868,-0.017727612261845094
82,0,28,8,135910,5.0,20,6.0,2,2,2,2,4,4,2.0,3.0,4.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.9771736638126857,0.005664419557490206,1.5060632823595164,0.9245775247079423,1.3494274485613231,-0.6792318189978559,-0.6201892226844657,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,1.6245446154992582,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
83,0,34,2,26590,0.0,24,10.0,2,9,1,6,4,3,1.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.3201625558062908,-0.836361094437959,-0.8167533383897451,-1.0808660195484174,2.308875259630317,-0.16465605871734387,-0.6201892226844657,0.32522751910309133,-0.3687152874355457,0.5261877356070683,1.6245446154992582,-0.03134733829702275,-1.836759223476629,0.960985988256784,1.0778887624561249
84,0,28,7,23670,1.0,13,5.0,2,5,0,4,3,4,4.0,3.0,3.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.9771736638126857,-0.134673166108418,-0.8787971046958908,-0.6797773106971454,-0.3296062208094163,-0.8078757590679838,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.034519746337397406,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
85,0,33,2,87930,6.0,17,8.0,2,5,1,2,3,3,4.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.42966440714069,-0.836361094437959,0.48659071134278037,1.3256662335592142,0.6298415902595776,-0.42194393885759984,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
86,0,38,18,137340,0.0,13,3.0,3,2,1,2,3,4,1.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.11784484953130571,1.4090402762165721,1.536447729557389,-1.0808660195484174,-0.3296062208094163,-1.0651636392082398,0.1557070814399298,-0.8177339465973219,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,-1.836759223476629,0.960985988256784,-0.017727612261845094
87,0,35,2,63880,3.0,13,4.0,6,2,2,2,3,4,4.0,4.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2106607044718917,-0.836361094437959,-0.024420446075987767,0.12240010700539844,-0.3296062208094163,-0.9365196991381118,2.4833959938131165,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
88,0,39,5,51750,4.0,17,9.0,2,2,2,2,3,3,3.0,3.0,3.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0.22734670086570485,-0.4153483374402344,-0.28215705062857227,0.5234888158566704,0.6298415902595776,-0.29329999878747187,-0.6201892226844657,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
89,0,53,5,23250,7.0,18,35.0,1,5,0,4,3,4,4.0,1.0,2.0,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1.7603726195472926,-0.4153483374402344,-0.8877212080686925,1.7267549424104864,0.8697035430268261,3.0514424430358558,-1.3960855268088614,-0.32789331844000197,-0.6791456840737199,-0.034519746337397406,0.04825380046037423,1.1303481397691186,0.9932440073543686,-2.206227591658592,-1.113343986979815
90,0,34,19,27420,0.0,11,13.0,2,12,2,11,3,4,3.0,2.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-0.3201625558062908,1.5493778618824803,-0.7991176102958749,-1.0808660195484174,-0.8093301263439133,0.2212757614930401,-0.6201892226844657,0.8150681472604113,-0.058284890797371494,1.9279564404682328,0.04825380046037423,1.1303481397691186,0.049909597077369375,-1.1504897316868,-1.113343986979815
91,0,29,1,26780,1.0,25,1.0,3,1,0,0,4,4,4.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,-0.8676718124782865,-0.9766986801038673,-0.812716244006811,-0.6797773106971454,2.5487372123975653,-1.3224515193484958,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,1.6245446154992582,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
92,0,24,2,187220,0.0,22,6.0,3,5,3,4,4,3,3.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,-1.4151810691502822,-0.836361094437959,2.5962912444034663,-1.0808660195484174,1.82915135409582,-0.6792318189978559,0.1557070814399298,-0.32789331844000197,0.2521455058408027,-0.034519746337397406,1.6245446154992582,-0.03134733829702275,0.049909597077369375,0.960985988256784,1.0778887624561249
93,0,59,2,20660,4.0,12,12.0,3,1,0,0,3,3,4.0,2.0,3.0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2.4173837275536876,-0.836361094437959,-0.9427531788676368,0.5234888158566704,-0.5694681735766648,0.0926318214229121,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-1.1504897316868,-0.017727612261845094
94,0,26,6,30330,1.0,12,5.0,2,5,1,2,3,3,3.0,4.0,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.1961773664814839,-0.2750107517743262,-0.7372863226414627,-0.6797773106971454,-0.5694681735766648,-0.8078757590679838,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,1.0778887624561249
95,0,48,2,54150,7.0,11,27.0,1,15,4,8,3,3,3.0,3.0,2.0,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1.2128633628752972,-0.836361094437959,-0.23116217421256216,1.7267549424104864,-0.8093301263439133,2.022290922474832,-1.3960855268088614,1.3049087754177313,0.5625759024789769,1.086895217551534,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-0.0947518717150079,-1.113343986979815
96,1,35,29,20700,1.0,4,5.0,1,4,0,2,2,2,4.0,2.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.2106607044718917,2.9527537185415627,-0.9419032642607033,-0.6797773106971454,-2.4883637957146525,-0.8078757590679838,-1.3960855268088614,-0.4911735278257753,-0.6791456840737199,-0.5952272282818631,-1.5280370145785098,-1.1930428163631641,0.9932440073543686,-1.1504897316868,-1.113343986979815
97,0,52,2,45070,1.0,12,33.0,3,33,15,12,3,4,1.0,4.0,4.0,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.6508707682128936,-0.836361094437959,-0.4240927899864671,-0.6797773106971454,-0.5694681735766648,2.7941545628955997,0.1557070814399298,4.243952544361651,3.977310265498893,2.2083101814404658,0.04825380046037423,1.1303481397691186,-1.836759223476629,0.960985988256784,1.0778887624561249
98,0,50,2,61420,3.0,13,28.0,3,8,0,7,3,1,4.0,4.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1.4318670655440953,-0.836361094437959,-0.07669019440239815,0.12240010700539844,-0.3296062208094163,2.15093486254496,0.1557070814399298,0.16194730971731802,-0.6791456840737199,0.8065414765793013,0.04825380046037423,-2.3547382944293056,0.9932440073543686,0.960985988256784,-0.017727612261845094
